city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,dew_humidity,total_cases
iq,2005,9,2005-03-05,0.2937167,0.2696167,0.2308,0.2771,298.158571429,299.392857143,305.9,294.4,44.51,94.4014285714,54.22,8.01428571429,28.2666666667,9.2,33.8,23.3,19.0,-2.676545376747271,7
iq,2005,10,2005-03-12,0.1558429,0.1370833,0.2418714,0.1464286,297.957142857,298.685714286,304.9,295.6,201.4,97.6871428571,155.54,4.82857142857,26.8,6.7,34.8,23.4,8.6,-3.4020300709995865,14
iq,2005,11,2005-03-19,0.2515167,0.1817667,0.1545286,0.2099571,297.314285714,298.678571429,304.5,291.9,21.7,92.2671428571,162.51,7.81428571429,28.7,9.85,33.8,22.5,146.1,-0.8881307739470116,7
iq,2005,12,2005-03-26,0.2150714,0.2127,0.1209286,0.2354286,298.37,299.828571429,306.6,294.7,32.8,89.82,99.37,9.34285714286,27.72,8.96,33.4,22.5,108.8,-1.4700397824055935,9
iq,2005,13,2005-04-02,0.3816857,0.3683143,0.3837714,0.3666571,297.37,298.585714286,308.6,293.0,67.5,93.8014285714,55.12,7.62857142857,28.25,10.85,34.3,20.8,73.9,-1.21638296462145,13
iq,2005,14,2005-04-09,0.3091143,0.2173571,0.3001,0.2446571,297.708571429,299.0,306.5,292.4,68.0,92.4171428571,87.41,8.45714285714,28.1,10.85,33.8,21.6,71.1,-1.510745841470027,16
iq,2005,15,2005-04-16,0.1869333,0.1447571,0.1957429,0.1824286,297.701428571,298.464285714,304.0,295.0,90.2,97.3228571429,40.03,6.41428571429,27.65,9.35,32.9,22.5,3.6,-2.896746406849015,7
iq,2005,16,2005-04-23,0.2082833,0.1649167,0.2776667,0.1962667,297.437142857,298.192857143,306.4,294.0,178.2,97.3814285714,37.6,5.35714285714,28.85,10.05,34.0,22.7,105.6,-2.521824222171631,9
iq,2005,17,2005-04-30,0.2141,0.2315333,0.1616857,0.2017714,297.927142857,298.864285714,303.9,294.1,54.9,97.1628571429,78.8,6.64285714286,28.6,9.1,33.8,23.7,14.5,-3.2272902276711246,2
iq,2005,18,2005-05-07,0.1465333,0.1345833,0.1343143,0.1880571,297.33,298.435714286,304.8,293.3,64.1,95.9371428571,33.29,6.1,25.8,7.5,33.5,21.0,13.0,-1.9550334091797392,13
iq,2005,19,2005-05-14,0.2484333,0.2341,0.2020667,0.1930667,298.684285714,299.721428571,306.7,293.6,54.89,88.2942857143,49.07,9.27142857143,27.9,11.6,34.6,21.0,28.0,-1.6186322537923314,8
iq,2005,20,2005-05-21,0.2700857,0.1737571,0.2104571,0.2297429,297.532857143,298.342857143,304.9,293.6,49.1,93.9185714286,56.22,7.54285714286,27.821277615837097,8.88488961219393,33.2,23.6,95.9,-1.6388544546632686,3
iq,2005,21,2005-05-28,0.3118143,0.3585429,0.2806571,0.2474571,299.005714286,300.614285714,308.1,294.0,21.1,84.6585714286,43.14,10.9428571429,27.4,8.7,33.6,22.4,37.9,-0.862051239072375,5
iq,2005,22,2005-06-04,0.3782857,0.3693714,0.3631857,0.3612429,298.434285714,299.478571429,307.3,292.7,34.92,86.7014285714,61.75,10.0142857143,27.57148013756567,10.722869289875135,33.9,20.9,78.9,-0.6264122104863541,4
iq,2005,23,2005-06-11,0.1395143,0.1401,0.14235,0.1185429,297.304285714,298.485714286,303.9,293.7,51.0,94.5928571429,40.44,7.17142857143,27.1,9.16666666667,32.4,22.0,19.5,-1.430620059080982,8
iq,2005,24,2005-06-18,0.2890857,0.2256429,0.2247143,0.2651286,297.377142857,298.621428571,304.8,293.4,29.01,89.1942857143,104.83,8.52857142857,27.6666666667,9.83333333333,33.3,22.0,73.7,-0.10714162965957141,2
iq,2005,25,2005-06-25,0.2915571,0.2460714,0.3518571,0.2604571,297.857142857,299.057142857,307.7,291.9,11.0,84.4671428571,50.88,10.4857142857,27.35,9.55,32.8,22.4,89.2,0.8342418736200574,3
iq,2005,26,2005-07-02,0.2747143,0.1780143,0.2843143,0.2271714,296.82,298.492857143,307.4,292.4,26.6,88.3871428571,23.6,10.7285714286,26.8333333333,8.76666666667,33.7,20.8,92.0,1.2071728486363111,5
iq,2005,27,2005-07-09,0.2008,0.2010667,0.1622667,0.2214,297.865714286,299.421428571,308.3,290.4,23.91,84.6928571429,43.24,11.1,27.8,10.7,34.5,21.6,40.9,1.0080345669703623,7
iq,2005,28,2005-07-16,0.3869286,0.3350571,0.3298429,0.4413429,296.988571429,297.592857143,308.2,288.3,8.7,77.3728571429,109.71,11.8142857143,27.8,11.1333333333,34.2,17.6,167.1,4.1246898483172245,3
iq,2005,29,2005-07-23,0.1680286,0.1343286,0.1865571,0.1472571,297.794285714,298.928571429,307.7,287.5,8.9,75.6971428571,27.33,13.5142857143,26.55,12.7,33.8,18.2,0.0,3.779095669237614,5
iq,2005,30,2005-07-30,0.3474857,0.2537,0.2769571,0.3653143,296.898571429,298.014285714,306.3,290.1,15.3,84.2385714286,42.32,10.0857142857,21.4,5.7,32.3,18.5,71.1,2.109088173351547,6
iq,2005,31,2005-08-06,0.3286857,0.3132571,0.2262143,0.2740143,298.221428571,299.728571429,308.2,292.6,8.64,75.5714285714,0.0,11.4857142857,26.25,10.6,32.3,19.2,0.0,3.074569693074682,5
iq,2005,32,2005-08-13,0.2826429,0.2270286,0.2825571,0.239,298.925714286,300.335714286,309.7,293.5,1.99,74.8557142857,38.17,12.1857142857,27.325,11.85,33.5,19.8,36.6,2.2646498754920428,5
iq,2005,33,2005-08-20,0.2669857,0.2939286,0.336,0.2924857,299.605714286,300.428571429,310.5,290.7,6.0,64.6585714286,17.85,14.2,26.282184226743908,12.074799213752513,32.8,17.3,69.6,4.682914983170043,4
iq,2005,34,2005-08-27,0.3288,0.2715571,0.2723,0.3005,298.428571429,299.678571429,309.0,292.9,15.82,83.8542857143,69.62,10.8142857143,27.75,13.1,35.0,20.3,127.0,0.42927711882636377,0
iq,2005,35,2005-09-03,0.4568333,0.3595833,0.35945,0.3801167,298.184285714,299.371428571,308.6,292.4,11.0,79.6471428571,12.81,10.9428571429,26.8,10.25,35.2,21.4,37.0,1.8706949152039802,0
iq,2005,36,2005-09-10,0.3354286,0.2007143,0.3228857,0.3091429,300.058571429,301.214285714,309.3,293.4,4.2,71.9714285714,36.98,13.7142857143,28.296237907950854,11.892288148223727,34.8910000132686,21.8,44.0,1.745427749833993,0
iq,2005,37,2005-09-17,0.2394286,0.2148714,0.2390429,0.2276,298.88,299.807142857,307.3,292.9,35.3,83.73,18.66,9.92857142857,27.98845544824183,10.981995675169728,34.512206528455245,21.42546386718334,1.3,-0.6285778576587966,0
iq,2005,38,2005-09-24,0.1845667,0.1952571,0.1543857,0.2124833,298.498571429,299.764285714,309.1,292.4,13.7,76.5957142857,2.56,11.7857142857,25.7666666667,12.2333333333,34.3,16.9,38.1,2.387906449935234,0
iq,2005,39,2005-10-01,0.4054167,0.4287714,0.3706,0.4210857,301.175714286,302.928571429,314.0,294.8,4.2,67.2128571429,29.8,14.8285714286,28.65,13.5,37.1,20.7,15.579903452559279,2.05632826080221,2
iq,2005,40,2005-10-08,0.3321571,0.3463667,0.2586143,0.3210429,299.11,300.25,312.7,292.1,4.6,74.9528571429,54.7,12.3571428571,28.8,14.9,36.3,21.0,80.8,1.880699414669111,4
iq,2005,41,2005-10-15,0.3734286,0.2774833,0.3742286,0.3522714,299.515714286,300.857142857,313.2,293.2,22.2,75.5085714286,60.0,11.6857142857,28.5,11.8,37.0,22.3,233.2,1.1958529416393915,4
iq,2005,42,2005-10-22,0.3072571,0.2782143,0.3548286,0.2869571,299.578571429,301.192857143,310.5,291.9,35.08,81.6914285714,73.97,12.2428571429,29.1,12.7,36.5,21.7,64.0,-0.8440237592769446,3
iq,2005,43,2005-10-29,0.3635571,0.3000429,0.2898286,0.3261429,298.065714286,299.164285714,307.4,294.0,59.7,89.1428571429,100.06,8.64285714286,28.3,10.95,34.3,21.3,235.2,-0.8305963510157224,3
iq,2005,44,2005-11-05,0.1875714,0.2133714,0.1718571,0.1789571,299.458571429,301.478571429,308.6,294.9,49.85,87.2314285714,59.15,10.7857142857,28.2333333333,10.3,34.3,21.8,102.1,-2.378752470389997,5
iq,2005,45,2005-11-12,0.3938,0.2986286,0.4019857,0.4103714,298.6,300.078571429,309.4,292.9,143.8,89.31,75.36,9.7,28.092044465842292,10.728168618920918,34.6,22.3,8.9,-1.6560607688632507,6
iq,2005,46,2005-11-19,0.4424286,0.3481714,0.3430714,0.4731429,298.31,300.092857143,307.2,295.0,45.0,93.1771428571,49.87,8.55714285714,27.6,10.15,34.5,21.5,139.5,-2.4654307694029183,14
iq,2005,47,2005-11-26,0.2825714,0.2206,0.2882143,0.2400857,299.412857143,300.628571429,309.1,295.2,63.53,90.3485714286,72.34,8.91428571429,28.5,11.0,35.0,21.8,5.1,-3.250693061423324,3
iq,2005,48,2005-12-03,0.3178143,0.3027,0.3369429,0.4171286,299.42,300.45,307.6,294.1,34.95,86.4085714286,78.52,9.72857142857,28.2666666667,11.4,34.3,21.7,77.9,-2.0684599230765506,7
iq,2005,49,2005-12-10,0.3585857,0.2194857,0.2579143,0.2992714,299.217142857,300.707142857,308.4,295.4,71.8,87.7214285714,60.5,9.1,28.1,12.5,34.8,21.5,54.1,-2.1422535108623144,11
iq,2005,50,2005-12-17,0.1984429,0.1941,0.1930143,0.247,298.574285714,300.257142857,307.0,295.4,46.9,92.9571428571,46.91,8.2,28.1,11.55,34.0,22.3,6.0,-2.928317587283589,2
iq,2005,51,2005-12-24,0.180575,0.1413333,0.2552833,0.1383714,298.021428571,299.371428571,304.4,295.5,113.36,95.6742857143,151.0,6.48571428571,28.3,9.9,33.6,22.9,81.1,-2.9100187582319004,6
iq,2006,52,2006-01-01,0.3546,0.21995,0.3225167,0.2563333,298.181428571,299.578571429,306.5,294.9,210.5,93.8214285714,114.58,7.38571428571,27.45,9.7,32.7,22.4,273.5,-2.49459402738295,8
iq,2006,1,2006-01-08,0.1995143,0.2393429,0.2276571,0.2155,298.832857143,299.642857143,307.8,292.4,15.2,73.1614285714,38.78,12.3142857143,27.382751403103914,12.1183238442227,34.5,19.7,70.1,3.24503638796644,25
iq,2006,2,2006-01-15,0.2284,0.2020714,0.19475,0.23035,298.728571429,300.3,307.7,293.5,47.6,88.3357142857,138.46,9.88571428571,27.78,11.0,34.5,21.4,60.1,-1.8001113138491698,21
iq,2006,3,2006-01-22,0.1743,0.1336429,0.1117571,0.1944286,298.46,300.114285714,307.3,295.0,52.2,89.9557142857,88.85,9.14285714286,27.63509913449973,10.482633434987335,33.8,21.5,54.8,-1.6055731044211705,10
iq,2006,4,2006-01-29,0.1517667,0.1377,0.1478,0.1607833,297.188571429,298.292857143,304.8,294.4,52.2,93.1142857143,49.32,6.21428571429,27.3,8.95,33.5,22.3,250.9,-0.8125010333784525,28
iq,2006,5,2006-02-05,0.3791143,0.3053286,0.3459714,0.3715714,297.165714286,298.221428571,302.7,294.3,63.98,97.32,34.17,5.52857142857,27.488529358047565,9.679232830063299,33.7,21.5,118.9,-2.064167392670481,39
iq,2006,6,2006-02-12,0.2568143,0.13605,0.1978286,0.2583143,297.64,298.378571429,304.2,294.0,67.0,95.8271428571,71.87,5.78571428571,28.0,8.8,32.6,23.6,101.1,-2.304639078882942,20
iq,2006,7,2006-02-19,0.3827,0.2506,0.2436571,0.2856,297.064285714,298.142857143,305.2,292.8,33.0,91.0985714286,44.35,7.28571428571,28.6,8.9,33.8,24.2,0.0,-0.21138481039044166,24
iq,2006,8,2006-02-26,0.2621143,0.1248,0.2153571,0.1447857,298.938571429,300.778571429,308.3,292.9,72.2,86.0314285714,23.44,10.7857142857,28.24,10.64,34.3,21.3,0.3,-1.113716848602829,28
iq,2006,9,2006-03-05,0.1786667,0.1959333,0.1412667,0.1282833,298.252857143,299.871428571,306.9,295.1,50.38,92.6057142857,79.13,8.02857142857,27.4333333333,9.56666666667,32.9,21.9,26.9,-2.244040313969868,26
iq,2006,10,2006-03-12,0.4246286,0.4113,0.3731857,0.3158571,297.925714286,299.107142857,304.0,294.7,130.6,96.36,94.99,6.41428571429,28.0,9.55,33.3,21.9,93.0,-2.9119421301222013,8
iq,2006,11,2006-03-19,0.1924286,0.1158857,0.1940571,0.1712714,297.931428571,299.007142857,305.3,294.5,58.83,93.3471428571,121.69,7.01428571429,27.975,9.2,33.7,22.4,16.0,-1.9722494139770297,9
iq,2006,12,2006-03-26,0.2885667,0.17954,0.2972714,0.2236429,297.494285714,298.785714286,305.3,292.5,70.0,93.7871428571,120.62,7.34285714286,27.4,8.7,32.3,23.0,97.0,-1.566163072397606,12
iq,2006,13,2006-04-02,0.24505,0.18885,0.2235333,0.1816667,298.04,299.235714286,304.9,294.8,88.81,95.0242857143,121.46,6.95714285714,28.3,10.0,33.7,22.0,53.9,-2.6936547805387008,18
iq,2006,14,2006-04-09,0.2416714,0.2054,0.1560143,0.2833143,297.774285714,299.442857143,308.3,293.8,87.9,91.8114285714,41.68,9.57142857143,27.9333333333,10.2666666667,33.7,22.6,178.1,-1.1770795329000094,9
iq,2006,15,2006-04-16,0.3011286,0.2650571,0.2553143,0.2626857,297.825714286,298.814285714,305.5,292.9,66.46,95.51,75.33,7.42857142857,28.3,10.3,33.9,21.4,49.0,-2.608068996448494,9
iq,2006,16,2006-04-23,0.3309,0.2654714,0.3195571,0.2849429,298.061428571,299.178571429,306.4,293.9,54.86,92.1114285714,69.6,7.44285714286,27.4,8.35,32.8,22.5,11.9,-1.8015598257725358,6
iq,2006,17,2006-04-30,0.2055714,0.23605,0.1919143,0.1393714,296.85,297.707142857,305.3,291.7,39.6,90.8642857143,74.93,7.75714285714,27.0,8.46666666667,33.5,19.5,34.0,0.2706413848104721,6
iq,2006,18,2006-05-07,0.1516,0.0846,0.1763143,0.1137286,297.63,299.021428571,306.3,293.6,38.84,93.6357142857,65.07,8.41428571429,27.85,9.1,33.3,22.5,115.0,-1.6650308992427183,8
iq,2006,19,2006-05-14,0.2866571,0.1871571,0.2665143,0.2874571,296.184285714,297.557142857,304.3,291.8,70.0,96.0985714286,127.24,6.62857142857,24.3,5.2,32.3,21.7,270.9,-0.30923765145568466,5
iq,2006,20,2006-05-21,0.3392857,0.3482857,0.3158286,0.3745714,296.054285714,296.914285714,305.6,287.2,0.1,72.0342857143,1.52,12.3714285714,25.2,11.7,31.7,19.4,2.0,6.9226904149222825,7
iq,2006,21,2006-05-28,0.2065143,0.1171429,0.1692714,0.1700714,297.992857143,299.114285714,307.7,288.8,12.47,80.3857142857,91.4,10.8857142857,27.4666666667,10.4333333333,34.0,21.7,83.0,1.9478894600027752,6
iq,2006,22,2006-06-04,0.09837143,0.1010667,0.1863143,0.09775,295.987142857,297.171428571,304.1,291.3,44.65,92.5057142857,79.48,6.88571428571,25.6,8.93333333333,31.9,19.3,150.2,0.9970635370361957,5
iq,2006,23,2006-06-11,0.3404429,0.1908571,0.3513429,0.2586143,297.044285714,298.564285714,307.2,292.3,37.6,93.4757142857,130.66,8.9,26.2,8.6,33.0,21.5,105.2,-0.635430796034594,3
iq,2006,24,2006-06-18,0.1732714,0.185,0.1369286,0.1680429,297.427142857,298.135714286,307.2,290.3,21.5,87.2142857143,84.99,10.0714285714,28.1,12.7,34.4,21.4,79.5,0.6959058675778619,1
iq,2006,25,2006-06-25,0.22138,0.22336,0.3714167,0.22146,296.724285714,297.978571429,306.3,289.5,27.29,88.4714285714,71.69,10.7857142857,26.6,10.35,32.5,20.4,74.9,1.354459603088608,0
iq,2006,26,2006-07-02,0.3118571,0.2039333,0.3360286,0.3046286,296.851428571,297.614285714,307.2,289.2,9.16,83.4671428571,17.21,10.7428571429,27.2,10.3,33.4,19.8,21.9,2.44346904651115,1
iq,2006,27,2006-07-09,0.3201714,0.2081,0.2921143,0.2326857,296.448571429,297.914285714,304.8,292.6,13.62,90.4328571429,20.72,7.97142857143,26.7,9.4,33.0,21.7,110.6,0.9861409615670224,2
iq,2006,28,2006-07-16,0.3499857,0.2920429,0.2884571,0.2949167,297.621428571,298.857142857,306.7,292.1,1.8,77.2714285714,1.17,11.4285714286,26.25,10.4,33.1,20.6,0.5,3.353329823892287,3
iq,2006,29,2006-07-23,0.3602857,0.341,0.3629571,0.3211286,297.397142857,299.085714286,307.3,291.8,40.0,85.14,54.72,11.0,27.4,12.125,34.1,19.9,47.0,1.375658025800641,2
iq,2006,30,2006-07-30,0.3186857,0.3523429,0.3766429,0.2859,297.504285714,298.742857143,307.7,289.7,15.4,79.7428571429,28.66,11.7142857143,26.6,11.04,32.6,18.5,11.4,2.7238908911928377,2
iq,2006,31,2006-08-06,0.2016857,0.1625571,0.2003286,0.2015571,297.51,299.342857143,308.4,292.7,38.07,88.7071428571,44.96,11.2285714286,27.225,11.625,34.2,19.7,4.0,0.06053207257766748,2
iq,2006,32,2006-08-13,0.4397857,0.3675857,0.3333143,0.3809857,297.5,299.514285714,308.9,291.0,12.39,79.2428571429,11.79,12.2285714286,27.6,12.2,33.9,19.4,26.6,3.0271657525837923,2
iq,2006,33,2006-08-20,0.2908,0.238675,0.2856571,0.3337,298.648571429,300.635714286,307.9,294.6,22.19,84.62,47.74,10.2714285714,27.6666666667,10.4333333333,33.3,20.9,75.5,-0.43751101226666955,2
iq,2006,34,2006-08-27,0.2736429,0.2089429,0.2408857,0.2427571,298.735714286,299.735714286,308.7,292.5,23.6,83.0471428571,68.6,11.2714285714,27.3,10.3,34.9,20.9,71.1,0.11090344464182732,4
iq,2006,35,2006-09-03,0.3097833,0.3501286,0.2846833,0.3948167,298.28,299.9,310.0,293.1,22.24,85.3728571429,68.0,11.1714285714,26.5,10.0333333333,33.2,20.3,176.0,-0.04047232880216148,0
iq,2006,36,2006-09-10,0.2277857,0.2833143,0.2443714,0.2834143,299.265714286,300.35,310.3,290.2,9.4,75.53,90.33,13.7285714286,27.42,12.0,34.1,20.6,15.3,1.8614534363430053,6
iq,2006,37,2006-09-17,0.28004,0.2367167,0.2361833,0.25855,297.802857143,299.164285714,308.7,291.9,16.4,77.2542857143,111.87,11.3285714286,28.35,11.85,35.0,17.8,0.5,3.049204723564418,3
iq,2006,38,2006-09-24,0.3807286,0.3783667,0.3023,0.3075714,299.34,300.857142857,311.2,291.5,35.7,77.5142857143,82.2,13.7428571429,27.9333333333,10.9333333333,34.8,21.4,93.9,1.2250452728897971,2
iq,2006,39,2006-10-01,0.4655,0.2415429,0.4734,0.4934429,299.381428571,300.685714286,308.6,294.3,44.62,82.8457142857,134.64,11.2857142857,28.5666666667,12.4,35.2,22.0,63.0,-0.7072041022962532,6
iq,2006,40,2006-10-08,0.35495,0.2479333,0.3508143,0.3139167,299.465714286,300.435714286,310.3,292.0,24.8,80.49,60.48,12.7857142857,28.7,14.5,35.9,21.1,68.9,0.06635064257150115,2
iq,2006,41,2006-10-15,0.1556167,0.19152,0.2151857,0.1546143,299.345714286,301.028571429,309.5,293.8,29.5,86.8528571429,41.69,12.0571428571,28.06,10.1,33.7,22.1,162.6,-2.2674722209925213,7
iq,2006,42,2006-10-22,0.3215,0.2769,0.2100857,0.3337571,299.648571429,301.014285714,308.1,295.7,55.5,90.3785714286,103.77,8.57142857143,28.6,10.1,35.4,22.8,8.1,-3.7962757610347864,4
iq,2006,43,2006-10-29,0.4882286,0.3681429,0.4377429,0.3788286,298.794285714,300.414285714,308.3,294.0,54.8,89.7,55.94,9.34285714286,27.56,10.42,33.8,19.8,143.3,-2.1077148988544687,6
iq,2006,44,2006-11-05,0.3603286,0.2740143,0.3477143,0.3247857,300.467142857,301.878571429,309.8,295.1,42.73,82.9342857143,67.5,11.6142857143,28.8333333333,11.2666666667,35.7,22.0,14.0,-2.489877662838128,6
iq,2006,45,2006-11-12,0.2951286,0.2463857,0.3020714,0.277,299.432857143,300.914285714,307.8,295.3,68.0,92.0885714286,80.25,8.2,28.25,9.55,33.9,22.4,108.7,-3.955027788061288,2
iq,2006,46,2006-11-19,0.3191429,0.1862857,0.2737,0.2470286,297.295714286,298.435714286,304.5,293.5,87.2,94.44,86.65,7.35714285714,27.6,10.1666666667,33.2,21.8,85.6,-1.4145547142688262,13
iq,2006,47,2006-11-26,0.3405571,0.2662571,0.3427286,0.3283857,298.098571429,299.557142857,307.3,294.7,61.43,94.3028571429,43.59,7.37142857143,27.0,9.0,32.3,22.5,205.3,-2.5512588287752274,10
iq,2006,48,2006-12-03,0.1504714,0.1515714,0.1926,0.1557286,299.197142857,300.935714286,309.1,294.0,61.28,89.55,75.33,10.7571428571,27.9,9.03333333333,34.9,22.9,115.1,-2.6454684382489986,5
iq,2006,49,2006-12-10,0.4470833,0.3015143,0.3405714,0.4276,298.202857143,299.2,304.6,294.6,95.02,96.7957142857,99.89,6.91428571429,28.4,8.8,33.7,23.2,10.9,-3.5659151759970156,2
iq,2006,50,2006-12-17,0.3785,0.3020333,0.3492286,0.4147857,298.158571429,299.071428571,304.4,294.2,63.0,95.8757142857,157.75,6.4,28.000947327411343,9.541683160844514,33.8,22.543458032457096,128.72541435845574,-3.16166498579295,0
iq,2006,51,2006-12-24,0.32782,0.26192,0.3814667,0.35295,297.68,298.985714286,306.7,294.3,80.2,95.0785714286,111.48,6.54285714286,27.633060643124686,8.667590252428568,32.9,23.5,104.04929373498726,-2.186447745272578,1
iq,2007,1,2007-01-01,0.2201167,0.1589571,0.1905714,0.1324,297.288571429,298.207142857,306.3,293.2,88.9,95.9271428571,79.94,7.41428571429,26.6,7.95,31.9,21.5,133.4,-1.8874266497162697,0
iq,2007,2,2007-01-08,0.1732857,0.2069333,0.1343,0.2379571,297.104285714,298.578571429,304.6,294.6,144.59,96.2385714286,37.06,6.72857142857,26.825,7.725,31.7,22.9,61.5,-1.6680467859847627,14
iq,2007,3,2007-01-15,0.2719,0.2938,0.2094143,0.2523,297.387142857,298.435714286,305.5,293.3,52.2,94.6471428571,126.89,7.04285714286,27.775,9.55,33.4,22.2,178.0,-1.6771816638398758,6
iq,2007,4,2007-01-22,0.1936714,0.1394714,0.2619,0.3068571,297.614285714,298.45,303.7,294.9,180.99,96.9971428571,95.47,5.52857142857,27.7,9.12,33.6,22.0,149.9,-2.6320216480184104,10
iq,2007,5,2007-01-29,0.1744143,0.1805,0.1590714,0.2003143,298.144285714,299.614285714,307.8,294.3,65.1,93.1357142857,83.7,9.0,27.725,10.3,35.0,22.3,60.3,-2.260212259787887,5
iq,2007,6,2007-02-05,0.3175,0.4014857,0.3285429,0.4429286,298.33,299.685714286,309.7,293.4,11.7,87.53,61.8,10.7142857143,28.6,10.9,35.4,22.4,9.9,-0.7780399498808023,12
iq,2007,7,2007-02-12,0.2858,0.2957,0.2570286,0.3195714,299.171428571,300.285714286,308.7,291.4,2.1,75.8042857143,14.19,11.2285714286,28.85,13.0333333333,36.7,21.4,61.3,1.5251395006957935,9
iq,2007,8,2007-02-19,0.2570143,0.1182333,0.1790857,0.2372286,300.565714286,302.178571429,310.2,294.4,11.55,72.4457142857,25.7,13.1857142857,28.74,13.36,36.2,21.2,0.0,1.3486384623642331,5
iq,2007,9,2007-02-26,0.1735,0.1996333,0.1745,0.1659167,299.058571429,300.635714286,309.2,291.5,35.33,78.5857142857,55.56,11.5571428571,28.56,13.34,35.8,20.4,28.0,1.189113724911014,11
iq,2007,10,2007-03-05,0.216,0.2136,0.1889143,0.2275286,297.45,298.714285714,305.8,293.4,227.25,94.3485714286,117.07,7.37142857143,27.3,9.9,33.0,21.9,205.3,-1.5812425032928719,2
iq,2007,11,2007-03-12,0.3033167,0.2850333,0.2571429,0.2926143,296.951428571,298.1,303.8,293.8,51.3,96.5228571429,55.47,6.11428571429,28.0,10.1,33.1,21.7,138.0,-1.5488695384574287,6
iq,2007,12,2007-03-19,0.21324,0.2231286,0.2643714,0.2218286,297.684285714,298.728571429,305.4,292.6,59.2,90.8585714286,150.33,8.17142857143,27.0,10.65,33.9,21.7,252.7,-0.9670283671369848,7
iq,2007,13,2007-03-26,0.2386714,0.2447429,0.2162286,0.2591857,297.835714286,299.15,307.2,292.8,58.4,93.5857142857,93.14,8.24285714286,28.25,9.6,34.6,21.5,66.1,-1.9673198474204836,6
iq,2007,14,2007-04-02,0.2381,0.1912,0.2749571,0.2738,297.717142857,298.807142857,305.5,294.3,238.2,95.82,97.04,6.61428571429,27.2666666667,8.83333333333,34.0,22.6,94.3,-2.491645977779043,5
iq,2007,15,2007-04-09,0.1525167,0.1494857,0.2294143,0.1575571,297.555714286,298.592857143,304.1,292.4,147.57,95.5271428571,98.94,6.72857142857,27.85,8.85,34.4,21.3,60.4,-2.1389953495418674,9
iq,2007,16,2007-04-16,0.1430857,0.2071571,0.1684571,0.2743143,297.031428571,298.092857143,304.8,292.0,46.45,94.7214285714,93.62,7.52857142857,27.4,9.5,33.5,22.1,97.1,-1.1123432945302085,5
iq,2007,17,2007-04-23,0.2713714,0.1836571,0.203,0.3006,297.342857143,298.278571429,304.9,292.9,62.3,95.5257142857,157.86,7.3,27.0333333333,7.76666666667,34.1,22.0,261.7,-1.848954075666116,8
iq,2007,18,2007-04-30,0.1947143,0.1541,0.2957143,0.1730857,297.225714286,298.071428571,304.7,293.6,47.24,93.47,103.39,7.37142857143,27.85,9.75,33.0,21.0,118.2,-1.0377188497769398,3
iq,2007,19,2007-05-07,0.1582571,0.1622857,0.1830714,0.2322714,296.905714286,298.221428571,306.6,291.7,56.1,95.0371428571,89.15,9.35714285714,28.1,9.2,33.5,21.5,38.1,-1.1408985889264793,4
iq,2007,20,2007-05-14,0.1701857,0.1714,0.162,0.2290714,295.595714286,296.5,304.4,290.7,86.9,91.8328571429,45.23,8.31428571429,28.1,8.7,32.5,19.0,191.4,1.6480375074789215,11
iq,2007,21,2007-05-21,0.3646143,0.2568286,0.3299,0.3496857,297.232857143,298.707142857,307.3,292.5,65.6,94.8528571429,64.11,8.95714285714,28.25,10.55,33.8,21.7,86.6,-1.339668612335056,5
iq,2007,22,2007-05-28,0.09005714,0.08222857,0.1110571,0.06474286,296.178571429,297.185714286,306.8,286.9,29.1,89.28,76.68,10.2,24.7,10.6333333333,32.8,17.5,61.8,1.5649830581591155,8
iq,2007,23,2007-06-04,0.2085,0.25695,0.2148833,0.2338571,296.861428571,298.242857143,305.2,292.1,33.48,91.72,39.11,9.0,26.5,9.7,31.3,20.4,0.5,0.025211058842057352,4
iq,2007,24,2007-06-11,0.3420714,0.2853,0.3405571,0.3012286,296.65,298.171428571,304.8,290.3,30.9,91.4585714286,54.78,9.91428571429,26.6,9.65,32.6,20.7,12.9,0.47788017524587106,3
iq,2007,25,2007-06-18,0.1667,0.1207857,0.1729714,0.1659,296.118571429,297.385714286,304.4,292.8,70.3,94.0657142857,78.83,6.88571428571,25.9666666667,7.6,32.0,21.2,126.0,0.42336163905662627,1
iq,2007,26,2007-06-25,0.1534571,0.1744571,0.2022143,0.1292571,296.571428571,298.014285714,305.0,292.7,22.8,92.6714285714,11.41,8.77142857143,26.5666666667,8.63333333333,31.7,20.7,10.2,0.12940578440419256,2
iq,2007,27,2007-07-02,0.1814429,0.2692286,0.1934571,0.2099429,296.828571429,298.114285714,305.8,290.2,1.4,78.0742857143,1.59,12.2285714286,25.9,10.5666666667,32.0,19.6,24.471187370523694,4.250189598372045,3
